	nodes	xpaths
1140	Forest Park  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[1]/a
1141	Melrose Park  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[2]/a
1142		/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[6]/div/h3
1143	60624  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[6]/ul/li[1]/a
1144	60608  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[6]/ul/li[2]/a
1145	60612  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[6]/ul/li[3]/a
1146	About Us	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[1]
1147	Advertise	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[2]
1148	Terms of Service	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[3]
1149	Privacy Statement	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[4]
1150	Equal Housing	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[5]
1151	Avoid Scams	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[6]
1152	Accessibility	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[7]
1153	Blog	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[8]
1154	Sitemap	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[9]
1155		/html/body/div[1]/main/section/div[1]/section[2]/footer/div[2]/a
1156	Equal Housing Opportunity	/html/body/div[1]/main/section/div[1]/section[2]/footer/p/a/span
1157	No Saved Searches	/html/body/div[1]/main/section/div[1]/section[3]/div/div[1]/h2
1158	You must save a search in order to receive alerts.	/html/body/div[1]/main/section/div[1]/section[3]/div/div[1]/p[1]
1159	Matching Saved Search Criteria	/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[2]/article/div/div[4]/span[2]
1160	Save Your Current Search	/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[4]/button[1]/span
1161	Return To Search	/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[4]/button[2]
1162	Manage Searches	/html/body/div[1]/main/section/div[1]/section[3]/div/section/button[1]
1163	Save Search	/html/body/div[1]/main/section/div[1]/section[3]/div/section/button[2]
1164	Contact Property	/html/body/div[1]/main/section/div[2]/div[1]/div/header/span
1165	First Name *	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[1]/label
1166	Last Name *	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[2]/label
1167	Email Address *	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[3]/label
1168	Move-In Date *	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[4]/div/label
1169	Phone	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[5]/label
1170	I would like to...	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/p
1171	Schedule a Tour	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[1]/label/span
1172	Request Application	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[2]/label/span
1173	Confirm Availability	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[3]/label/span
1174	Custom Message	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[4]/label/span
1175	Custom Message	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/div/label
1176	Send Message	/html/body/div[1]/main/section/div[2]/div[1]/div/div/a/span
1177	Email me listings and apartment related info.	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[8]/fieldset/label/span
1178	Submitting Request	/html/body/div[1]/main/section/div[2]/div[2]/div/p
1179	Thank You	/html/body/div[1]/main/section/div[2]/div[3]/div/p[1]
1180	Thank you! Your email has been sent.	/html/body/div[1]/main/section/div[2]/div[3]/div/p[2]
1181	Ready to Apply?	/html/body/div[1]/main/section/div[3]/div/div/p[1]
1182	Sign Up to Apply	/html/body/div[1]/main/section/div[3]/div/div/div/button
1183	sign in	/html/body/div[1]/main/section/div[3]/div/div/div/p/button
1184	window.cohortVariant = -1;	/html/body/script[1]
