nodes,Labels,xpaths
60638  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[6]/ul/li[9]/a
60612  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[6]/ul/li[10]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[7]/div/h3
Little Village  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[7]/ul/li[1]/a
Archer Heights  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[7]/ul/li[2]/a
Scoville  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[7]/ul/li[3]/a
Brighton Park  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[7]/ul/li[4]/a
Lawndale  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[7]/ul/li[5]/a
Marshall Square  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[7]/ul/li[6]/a
Homan Square  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[7]/ul/li[7]/a
McKinley Park  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[7]/ul/li[8]/a
West Garfield Park  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[7]/ul/li[9]/a
East Garfield Park  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[7]/ul/li[10]/a
About Us,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[1]
Advertise,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[2]
Terms of Service,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[3]
Privacy Statement,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[4]
Equal Housing,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[5]
Avoid Scams,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[6]
Accessibility,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[7]
Blog,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[8]
Sitemap,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[9]
,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[2]/a
Equal Housing Opportunity,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/p/a/span
No Saved Searches,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/div[1]/h2
You must save a search in order to receive alerts.,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/div[1]/p[1]
Matching Saved Search Criteria,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[2]/article/div/div[4]/span[2]
Save Your Current Search,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[4]/button[1]/span
Return To Search,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[4]/button[2]
Manage Searches,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/section/button[1]
Save Search,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/section/button[2]
Contact Property,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/header/span
First Name*,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[1]/label
Last Name*,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[2]/label
Email Address*,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[3]/label
Move-In Date*,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[4]/div/label
Phone,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[5]/label
I would like to...,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/p
Schedule a Tour,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[1]/label/span
Request Application,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[2]/label/span
Confirm Availability,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[3]/label/span
Custom Message,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[4]/label/span
Custom Message,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/div/label
Send Message,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/a/span
Email me listings and apartment related info.,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[8]/fieldset/label/span
Submitting Request,NE,/html/body/div[1]/main/section/div[2]/div[2]/div/p
Thank You,NE,/html/body/div[1]/main/section/div[2]/div[3]/div/p[1]
Thank you! Your email has been sent.,NE,/html/body/div[1]/main/section/div[2]/div[3]/div/p[2]
Ready to Apply?,NE,/html/body/div[1]/main/section/div[3]/div/div/p[1]
Sign Up to Apply,NE,/html/body/div[1]/main/section/div[3]/div/div/div/button
sign in,NE,/html/body/div[1]/main/section/div[3]/div/div/div/p/button
window.cohortVariant = -1;,NE,/html/body/script[1]
