	nodes	xpaths
1132	Matching Saved Search Criteria	/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[2]/article/div/div[4]/span[2]
1133	Save Your Current Search	/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[4]/button[1]/span
1134	Return To Search	/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[4]/button[2]
1135	Manage Searches	/html/body/div[1]/main/section/div[1]/section[3]/div/section/button[1]
1136	Save Search	/html/body/div[1]/main/section/div[1]/section[3]/div/section/button[2]
1137	Contact Property	/html/body/div[1]/main/section/div[2]/div[1]/div/header/span
1138	First Name*	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[1]/label
1139	Last Name*	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[2]/label
1140	Email Address*	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[3]/label
1141	Move-In Date*	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[4]/div/label
1142	Phone	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[5]/label
1143	I would like to...	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/p
1144	Schedule a Tour	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[1]/label/span
1145	Request Application	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[2]/label/span
1146	Confirm Availability	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[3]/label/span
1147	Custom Message	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[4]/label/span
1148	Custom Message	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/div/label
1149	Send Message	/html/body/div[1]/main/section/div[2]/div[1]/div/div/a/span
1150	Email me listings and apartment related info.	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[8]/fieldset/label/span
1151	Submitting Request	/html/body/div[1]/main/section/div[2]/div[2]/div/p
1152	Thank You	/html/body/div[1]/main/section/div[2]/div[3]/div/p[1]
1153	Thank you! Your email has been sent.	/html/body/div[1]/main/section/div[2]/div[3]/div/p[2]
1154	Ready to Apply?	/html/body/div[1]/main/section/div[3]/div/div/p[1]
1155	Sign Up to Apply	/html/body/div[1]/main/section/div[3]/div/div/div/button
1156	sign in	/html/body/div[1]/main/section/div[3]/div/div/div/p/button
1157	window.cohortVariant = -1;	/html/body/script[1]
