nodes,Labels,xpaths
60611,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[49]/a
60620,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[50]/a
60455,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[51]/a
60641,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[52]/a
60458,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[53]/a
60637,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[54]/a
60618,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[55]/a
60805,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[56]/a
60154,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[57]/a
60104,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[58]/a
60171,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[59]/a
60160,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[60]/a
60657,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[61]/a
60453,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[62]/a
60634,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[63]/a
60165,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[64]/a
60162,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[65]/a
60457,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[66]/a
60619,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[67]/a
60613,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[68]/a
60415,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[69]/a
60655,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[70]/a
60625,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[71]/a
60630,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[72]/a
60649,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[73]/a
60706,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[74]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/div/h3
Forest Park  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[1]/a
Melrose Park  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[2]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[6]/div/h3
60624  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[6]/ul/li[1]/a
60608  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[6]/ul/li[2]/a
60612  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[6]/ul/li[3]/a
About Us,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[1]
Advertise,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[2]
Terms of Service,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[3]
Privacy Statement,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[4]
Equal Housing,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[5]
Avoid Scams,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[6]
Accessibility,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[7]
Blog,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[8]
Sitemap,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[9]
,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/div[2]/a
Equal Housing Opportunity,NE,/html/body/div[1]/main/section/div[1]/section[2]/footer/p/a/span
No Saved Searches,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/div[1]/h2
You must save a search in order to receive alerts.,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/div[1]/p[1]
Matching Saved Search Criteria,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[2]/article/div/div[4]/span[2]
Save Your Current Search,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[4]/button[1]/span
Return To Search,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[4]/button[2]
Manage Searches,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/section/button[1]
Save Search,NE,/html/body/div[1]/main/section/div[1]/section[3]/div/section/button[2]
Contact Property,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/header/span
First Name *,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[1]/label
Last Name *,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[2]/label
Email Address *,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[3]/label
Move-In Date *,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[4]/div/label
Phone,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[5]/label
I would like to...,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/p
Schedule a Tour,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[1]/label/span
Request Application,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[2]/label/span
Confirm Availability,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[3]/label/span
Custom Message,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[4]/label/span
Custom Message,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/div/label
Send Message,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/a/span
Email me listings and apartment related info.,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[8]/fieldset/label/span
Submitting Request,NE,/html/body/div[1]/main/section/div[2]/div[2]/div/p
Thank You,NE,/html/body/div[1]/main/section/div[2]/div[3]/div/p[1]
Thank you! Your email has been sent.,NE,/html/body/div[1]/main/section/div[2]/div[3]/div/p[2]
Ready to Apply?,NE,/html/body/div[1]/main/section/div[3]/div/div/p[1]
Sign Up to Apply,NE,/html/body/div[1]/main/section/div[3]/div/div/div/button
sign in,NE,/html/body/div[1]/main/section/div[3]/div/div/div/p/button
window.cohortVariant = -1;,NE,/html/body/script[1]
