	nodes	xpaths
1111	Chicago Furnished Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[3]/a
1112	Chicago Apartments with Washer/Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[4]/a
1113	Chicago Wheelchair Accessible Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[5]/a
1114		/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/div/h4
1115	Chicago Apartments Under $500	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[1]/a
1116	Chicago Apartments Under $600	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[2]/a
1117	Chicago Apartments Under $700	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[3]/a
1118	Chicago Apartments Under $800	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[4]/a
1119	Chicago Apartments Under $900	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[5]/a
1120	Chicago Apartments Under $1000	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[6]/a
1121	Chicago Apartments Under $1100	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[7]/a
1122	Chicago Apartments Under $1300	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[8]/a
1123	Chicago Apartments Under $1500	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[9]/a
1124		/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/div/h4
1125	Chicago Condos for Rent	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[1]/a
1126	Chicago Houses for Rent	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[2]/a
1127	Chicago Townhomes for Rent	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[3]/a
1128	Chicago Lofts for Rent	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[4]/a
1129		/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/div/h4
1130	Chicago Low Income Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[1]/a
1131	Chicago Luxury Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[2]/a
1132	Chicago Cheap Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[3]/a
1133	Chicago Senior Housing	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[4]/a
1134	Chicago Student Housing	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[5]/a
1135	Chicago Corporate Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[6]/a
1136	Chicago Short-Term Housing	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[7]/a
1137	Home	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[1]/a
1138	Illinois	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[2]/a
1139	Chicago	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[3]/a
1140	Chicago Apartments for Rent	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/h1
1141	Apartments for Rent in Chicago, IL	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[2]/h2
1142	Lincoln Park Zoo	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[1]
1143	Grant Park	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[2]
1144	Millennium Park	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[3]
1145	Navy Pier	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[4]
1146	Magnificent Mile	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[5]
1147	Frequently Asked Questions	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[1]/div/h2
1148		/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[2]/div/div/h3
1149	What is the average rent in Chicago, IL?	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[3]/h3
1150		/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[12]/div/div/h3
1151	How transit friendly is Chicago, IL?	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[13]/h3
1152		/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[14]/div/div/h3
1153	What are the top Elementary schools in Chicago, IL?	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/h3
1154	Lenart Elementary Regional Gifted Center	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/div/p/a[1]
1155	Disney Elementary Magnet School	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/div/p/a[2]
1156	Healy Elementary School	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/div/p/a[3]
1157	What are the top high schools in Chicago, IL?	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/h3
1158	Jones College Prep High School	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/div/p/a[1]
1159	Payton College Preparatory High School	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/div/p/a[2]
1160	Northside College Preparatory High School	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/div/p/a[3]
1161	What colleges and universities are in Chicago, IL?	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/h3
1162	Rush University	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/div/p/a[1]
1163	City Colleges of Chicago-Malcolm X College	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/div/p/a[2]
1164	University of Illinois at Chicago	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/div/p/a[3]
1165	Search Nearby Rentals	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[1]/h4
1166		/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/div/h3
1167	Cicero	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[1]/a
1168	Stickney	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[2]/a
1169	Forest View	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[3]/a
1170	Berwyn	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[4]/a
1171	Chicago Lawn	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[5]/a
1172	Riverside	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[6]/a
1173	Oak Park	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[7]/a
1174	Lyons	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[8]/a
1175	Forest Park	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[9]/a
1176	North Riverside	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[10]/a
1177	Bedford Park	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[11]/a
1178	Brookfield	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[12]/a
1179	McCook	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[13]/a
1180	River Forest	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[14]/a
1181	Summit Argo	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[15]/a
1182	Burbank	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[16]/a
1183	Broadview	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[17]/a
1184	Maywood	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[18]/a
1185	Hometown	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[19]/a
1186	La Grange Park	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[20]/a
1187	La Grange Highlands	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[21]/a
1188	Elmwood Park	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[22]/a
1189	La Grange	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[23]/a
1190	Bridgeview	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[24]/a
1191	Evergreen Park	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[25]/a
1192	Justice	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[26]/a
1193	Hodgkins	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[27]/a
1194	River Grove	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[28]/a
1195	Bellwood	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[29]/a
1196	Westchester	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[30]/a
1197	Melrose Park	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[31]/a
1198	Countryside	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[32]/a
1199	Oak Lawn	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[33]/a
1200	Hillside	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[34]/a
1201	Hickory Hills	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[35]/a
1202	Chicago Ridge	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[36]/a
1203	Indian Head Park	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[37]/a
1204	Berkeley	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[38]/a
1205	Harwood Heights	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[39]/a
1206		/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/div/h3
1207	Southwest Chicago	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[1]/a
1208	Downtown Chicago	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[2]/a
1209	North Lakefront	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[3]/a
1210	Northwest Chicago	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[4]/a
1211	South Lakefront	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[5]/a
1212	Little Village	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[6]/a
1213	Archer Heights	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[7]/a
1214	Morton Park Land Association	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[8]/a
1215	Scoville	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[9]/a
1216	Brighton Park	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[10]/a
1217	Casss	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[11]/a
1218	K-Town	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[12]/a
1219		/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/div/h3
1220	Cicero  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[1]/a
1221	Stickney  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[2]/a
1222	Forest Park  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[3]/a
1223	North Riverside  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[4]/a
1224	Brookfield  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[5]/a
1225	Broadview  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[6]/a
1226	La Grange Park  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[7]/a
1227	Evergreen Park  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[8]/a
1228	Bellwood  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[9]/a
1229	Melrose Park  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[10]/a
1230	Oak Lawn  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[11]/a
1231	Hickory Hills  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[12]/a
1232	Chicago Ridge  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[13]/a
1233		/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/div/h3
1234	Southwest Chicago  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[1]/a
1235	Downtown Chicago  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[2]/a
1236	North Lakefront  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[3]/a
1237	Northwest Chicago  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[4]/a
1238	South Lakefront  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[5]/a
1239	Little Village  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[6]/a
1240	Archer Heights  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[7]/a
1241	Brighton Park  Houses	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[8]/a
1242	About Us	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[1]
1243	Advertise	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[2]
1244	Legal Notices	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[3]
1245	Privacy Notice	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[4]
1246	Equal Housing	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[5]
1247	Rental Manager	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[6]
1248	Avoid Scams	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[7]
1249	Accessibility	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[8]
1250	Rent Calculator	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[9]
1251	Blog	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[10]
1252	Sitemap	/html/body/div[1]/main/section/div[1]/section[2]/footer/div[1]/a[11]
1253		/html/body/div[1]/main/section/div[1]/section[2]/footer/div[2]/a
1254	Equal Housing Opportunity	/html/body/div[1]/main/section/div[1]/section[2]/footer/p/a/span
1255	No Saved Searches	/html/body/div[1]/main/section/div[1]/section[3]/div/div[1]/h2
1256	You must save a search in order to receive alerts.	/html/body/div[1]/main/section/div[1]/section[3]/div/div[1]/p[1]
1257	Matching Saved Search Criteria	/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[2]/article/div/div[4]/span[2]
1258	Save Your Current Search	/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[4]/button[1]/span
1259	Return To Search	/html/body/div[1]/main/section/div[1]/section[3]/div/div[2]/div[4]/button[2]
1260	Manage Searches	/html/body/div[1]/main/section/div[1]/section[3]/div/section/button[1]
1261	Save Search	/html/body/div[1]/main/section/div[1]/section[3]/div/section/button[2]
1262	Contact Property	/html/body/div[1]/main/section/div[2]/div[1]/div/header/span
1263	First Name *	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[1]/label
1264	Last Name *	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[2]/label
1265	Email Address *	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[3]/label
1266	Move-In Date *	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[4]/div/label
1267	Phone	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[5]/label
1268	I would like to...	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/p
1269	Schedule a Tour	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[1]/label/span
1270	Request Application	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[2]/label/span
1271	Confirm Availability	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[3]/label/span
1272	Custom Message	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/fieldset[4]/label/span
1273	Custom Message	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[6]/div/div/label
1274	Send Message	/html/body/div[1]/main/section/div[2]/div[1]/div/div/a/span
1275	Email me listings and apartment related info.	/html/body/div[1]/main/section/div[2]/div[1]/div/div/div[8]/fieldset/label/span
1276	Submitting Request	/html/body/div[1]/main/section/div[2]/div[2]/div/p
1277	Thank You	/html/body/div[1]/main/section/div[2]/div[3]/div/p[1]
1278	Thank you! Your email has been sent.	/html/body/div[1]/main/section/div[2]/div[3]/div/p[2]
1279	Ready to Apply?	/html/body/div[1]/main/section/div[3]/div/div/p[1]
1280	Sign Up to Apply	/html/body/div[1]/main/section/div[3]/div/div/div/button
1281	sign in	/html/body/div[1]/main/section/div[3]/div/div/div/p/button
1282	window.cohortVariant = -1;	/html/body/script[1]
